8
600
0,5
1,4
2,7
3,6
4,9
5,3
6,3
7,8
8,4
9,7
10,8
11,7
12,1
13,8
14,5
15,6
16,1
17,8
18,4
19,1
20,10
21,1
22,1
23,6
24,4
25,5
26,8
27,1
28,9
29,9
30,3
31,8
32,2
33,6
34,10
35,3
36,4
37,2
38,7
39,10
40,6
41,3
42,4
43,8
44,5
45,6
46,5
47,1
48,9
49,2
50,3
51,5
52,2
53,8
54,8
55,7
56,10
57,6
58,9
59,3
60,8
61,1
62,8
63,10
64,10
65,4
66,4
67,10
68,2
69,10
70,3
71,3
72,7
73,3
74,9
75,10
76,1
77,10
78,5
79,4
80,4
81,5
82,5
83,2
84,6
85,6
86,6
87,10
88,7
89,7
90,9
91,8
92,6
93,10
94,9
95,9
96,5
97,8
98,2
99,6
100,4
101,10
102,9
103,9
104,1
105,5
106,4
107,3
108,6
109,2
110,9
111,10
112,9
113,1
114,4
115,10
116,10
117,5
118,9
119,8
120,3
121,5
122,4
123,3
124,7
125,10
126,3
127,8
128,6
129,8
130,9
131,8
132,4
133,3
134,1
135,5
136,6
137,8
138,2
139,7
140,7
141,3
142,2
143,1
144,4
145,2
146,5
147,10
148,1
149,4
150,4
151,3
152,8
153,4
154,7
155,3
156,9
157,10
158,7
159,5
160,1
161,2
162,9
163,6
164,1
165,5
166,8
167,10
168,10
169,4
170,10
171,4
172,2
173,5
174,5
175,4
176,5
177,8
178,1
179,3
180,7
181,1
182,4
183,4
184,5
185,10
186,8
187,1
188,2
189,1
190,6
191,7
192,4
193,1
194,7
195,7
196,8
197,10
198,2
199,2
200,2
201,5
202,9
203,2
204,7
205,6
206,5
207,7
208,4
209,1
210,3
211,5
212,2
213,10
214,10
215,2
216,2
217,10
218,2
219,3
220,6
221,2
222,6
223,3
224,7
225,5
226,1
227,4
228,4
229,4
230,10
231,5
232,4
233,2
234,6
235,9
236,9
237,3
238,1
239,3
240,9
241,7
242,4
243,7
244,7
245,8
246,5
247,7
248,9
249,2
250,1
251,1
252,1
253,1
254,8
255,1
256,6
257,6
258,4
259,9
260,2
261,6
262,5
263,8
264,7
265,7
266,8
267,5
268,5
269,4
270,4
271,5
272,8
273,10
274,3
275,3
276,6
277,5
278,9
279,6
280,7
281,8
282,10
283,6
284,4
285,10
286,1
287,10
288,5
289,1
290,6
291,5
292,10
293,7
294,10
295,8
296,7
297,1
298,1
299,8
300,3
301,5
302,5
303,5
304,9
305,6
306,3
307,6
308,6
309,7
310,10
311,5
312,8
313,4
314,2
315,7
316,5
317,7
318,9
319,10
320,7
321,4
322,6
323,7
324,3
325,9
326,8
327,8
328,9
329,8
330,8
331,1
332,4
333,5
334,3
335,8
336,7
337,5
338,8
339,5
340,2
341,9
342,2
343,9
344,7
345,7
346,4
347,10
348,5
349,4
350,10
351,6
352,4
353,6
354,3
355,3
356,7
357,8
358,6
359,5
360,4
361,10
362,7
363,7
364,2
365,2
366,5
367,10
368,2
369,2
370,1
371,7
372,6
373,4
374,6
375,1
376,9
377,6
378,9
379,8
380,9
381,3
382,9
383,7
384,3
385,9
386,2
387,1
388,6
389,10
390,7
391,5
392,4
393,10
394,10
395,7
396,1
397,6
398,1
399,8
400,7
401,10
402,10
403,6
404,5
405,8
406,6
407,5
408,4
409,9
410,1
411,4
412,9
413,2
414,1
415,10
416,5
417,5
418,2
419,10
420,8
421,2
422,8
423,8
424,4
425,2
426,6
427,7
428,3
429,10
430,2
431,9
432,3
433,2
434,10
435,4
436,4
437,9
438,2
439,2
440,5
441,2
442,9
443,6
444,5
445,2
446,8
447,9
448,4
449,5
450,6
451,3
452,7
453,10
454,1
455,7
456,4
457,10
458,2
459,7
460,8
461,9
462,9
463,5
464,2
465,2
466,1
467,3
468,6
469,9
470,2
471,4
472,8
473,1
474,8
475,5
476,7
477,8
478,10
479,10
480,6
481,3
482,9
483,1
484,7
485,10
486,7
487,3
488,2
489,7
490,4
491,8
492,4
493,9
494,1
495,1
496,6
497,8
498,10
499,1
500,6
501,4
502,1
503,10
504,2
505,5
506,3
507,2
508,5
509,2
510,4
511,1
512,7
513,2
514,5
515,5
516,4
517,1
518,7
519,8
520,7
521,9
522,2
523,3
524,1
525,4
526,7
527,4
528,5
529,9
530,6
531,4
532,10
533,7
534,9
535,3
536,1
537,1
538,6
539,1
540,2
541,2
542,6
543,2
544,9
545,6
546,7
547,9
548,6
549,9
550,4
551,1
552,1
553,8
554,7
555,1
556,2
557,8
558,4
559,6
560,1
561,5
562,5
563,5
564,7
565,5
566,9
567,5
568,1
569,7
570,5
571,5
572,4
573,5
574,7
575,1
576,9
577,7
578,4
579,3
580,4
581,9
582,5
583,1
584,10
585,1
586,3
587,8
588,5
589,6
590,9
591,6
592,9
593,2
594,4
595,7
596,7
597,2
598,5
599,1
