8
1400
0,4
1,10
2,10
3,3
4,8
5,10
6,9
7,5
8,3
9,7
10,6
11,6
12,1
13,3
14,8
15,8
16,10
17,3
18,3
19,3
20,4
21,9
22,7
23,9
24,7
25,2
26,1
27,10
28,5
29,6
30,10
31,1
32,9
33,10
34,8
35,9
36,6
37,7
38,9
39,8
40,5
41,6
42,4
43,3
44,3
45,6
46,9
47,3
48,4
49,1
50,8
51,2
52,5
53,7
54,5
55,3
56,2
57,1
58,9
59,5
60,5
61,8
62,7
63,9
64,1
65,3
66,6
67,10
68,9
69,6
70,8
71,7
72,4
73,8
74,9
75,4
76,1
77,6
78,9
79,1
80,5
81,1
82,9
83,10
84,2
85,2
86,5
87,1
88,10
89,3
90,8
91,4
92,4
93,3
94,10
95,4
96,6
97,9
98,1
99,7
100,8
101,5
102,2
103,4
104,9
105,6
106,1
107,5
108,10
109,6
110,10
111,7
112,9
113,6
114,1
115,4
116,4
117,8
118,2
119,5
120,1
121,10
122,3
123,6
124,3
125,5
126,6
127,6
128,2
129,2
130,10
131,8
132,7
133,7
134,4
135,7
136,3
137,6
138,3
139,5
140,6
141,1
142,4
143,2
144,1
145,2
146,6
147,1
148,1
149,6
150,1
151,9
152,9
153,1
154,6
155,9
156,6
157,9
158,3
159,7
160,10
161,7
162,1
163,9
164,3
165,2
166,4
167,10
168,2
169,10
170,8
171,5
172,2
173,5
174,4
175,4
176,8
177,1
178,3
179,9
180,2
181,10
182,3
183,5
184,6
185,10
186,10
187,9
188,6
189,3
190,1
191,6
192,6
193,8
194,4
195,9
196,8
197,10
198,3
199,1
200,4
201,8
202,10
203,7
204,4
205,10
206,3
207,2
208,10
209,8
210,3
211,4
212,9
213,2
214,3
215,7
216,2
217,2
218,5
219,8
220,10
221,9
222,3
223,7
224,4
225,7
226,1
227,3
228,6
229,1
230,2
231,8
232,2
233,3
234,4
235,7
236,9
237,7
238,5
239,8
240,6
241,4
242,6
243,4
244,6
245,7
246,1
247,3
248,5
249,3
250,10
251,4
252,6
253,6
254,5
255,4
256,5
257,2
258,7
259,10
260,9
261,8
262,6
263,3
264,3
265,3
266,4
267,10
268,7
269,3
270,6
271,9
272,6
273,1
274,6
275,3
276,9
277,1
278,8
279,8
280,4
281,9
282,4
283,1
284,6
285,9
286,6
287,9
288,10
289,6
290,10
291,1
292,5
293,2
294,4
295,10
296,3
297,10
298,3
299,3
300,7
301,1
302,9
303,10
304,6
305,7
306,2
307,7
308,6
309,3
310,3
311,1
312,7
313,9
314,9
315,1
316,6
317,10
318,3
319,3
320,8
321,6
322,10
323,4
324,2
325,5
326,3
327,8
328,3
329,5
330,5
331,5
332,1
333,7
334,4
335,7
336,8
337,3
338,2
339,2
340,1
341,3
342,5
343,1
344,1
345,7
346,4
347,10
348,2
349,9
350,1
351,2
352,4
353,5
354,7
355,3
356,8
357,9
358,10
359,8
360,3
361,4
362,1
363,2
364,10
365,3
366,6
367,9
368,3
369,1
370,7
371,10
372,10
373,3
374,1
375,4
376,8
377,8
378,1
379,10
380,9
381,8
382,3
383,1
384,2
385,2
386,10
387,9
388,6
389,8
390,7
391,3
392,7
393,4
394,10
395,7
396,2
397,7
398,3
399,4
400,3
401,1
402,4
403,5
404,2
405,8
406,10
407,9
408,5
409,6
410,1
411,10
412,1
413,1
414,9
415,1
416,6
417,10
418,7
419,1
420,6
421,3
422,1
423,7
424,9
425,3
426,4
427,9
428,2
429,3
430,5
431,1
432,3
433,5
434,6
435,10
436,9
437,6
438,5
439,2
440,8
441,5
442,4
443,7
444,4
445,2
446,6
447,9
448,9
449,10
450,9
451,7
452,1
453,8
454,1
455,2
456,3
457,7
458,10
459,8
460,2
461,9
462,9
463,5
464,10
465,2
466,2
467,10
468,5
469,1
470,3
471,9
472,8
473,2
474,7
475,8
476,10
477,3
478,10
479,5
480,5
481,3
482,10
483,10
484,10
485,7
486,2
487,7
488,7
489,7
490,6
491,3
492,4
493,9
494,6
495,6
496,8
497,9
498,7
499,4
500,10
501,8
502,5
503,8
504,3
505,7
506,7
507,5
508,5
509,8
510,1
511,3
512,9
513,4
514,5
515,5
516,10
517,1
518,3
519,9
520,1
521,9
522,9
523,6
524,8
525,8
526,6
527,5
528,2
529,4
530,10
531,4
532,8
533,9
534,9
535,10
536,8
537,10
538,1
539,8
540,7
541,3
542,8
543,3
544,2
545,1
546,3
547,10
548,4
549,9
550,5
551,5
552,4
553,4
554,5
555,2
556,8
557,5
558,3
559,3
560,7
561,5
562,10
563,4
564,1
565,2
566,2
567,5
568,3
569,6
570,4
571,8
572,4
573,10
574,2
575,7
576,7
577,2
578,3
579,6
580,10
581,3
582,7
583,3
584,8
585,10
586,9
587,8
588,6
589,6
590,6
591,2
592,10
593,8
594,7
595,1
596,9
597,2
598,9
599,9
600,7
601,9
602,2
603,4
604,4
605,4
606,10
607,7
608,9
609,6
610,10
611,6
612,2
613,7
614,8
615,9
616,6
617,7
618,4
619,6
620,2
621,9
622,9
623,7
624,2
625,2
626,6
627,4
628,4
629,2
630,7
631,5
632,4
633,5
634,6
635,3
636,3
637,10
638,1
639,9
640,10
641,10
642,7
643,6
644,10
645,6
646,3
647,7
648,7
649,6
650,5
651,6
652,9
653,1
654,9
655,1
656,1
657,6
658,6
659,7
660,1
661,2
662,9
663,8
664,4
665,7
666,10
667,5
668,10
669,6
670,1
671,7
672,3
673,5
674,5
675,7
676,5
677,8
678,2
679,5
680,2
681,5
682,3
683,9
684,9
685,4
686,5
687,2
688,10
689,10
690,10
691,7
692,4
693,8
694,8
695,6
696,5
697,3
698,5
699,5
700,3
701,4
702,4
703,9
704,10
705,7
706,2
707,10
708,5
709,7
710,6
711,5
712,4
713,5
714,7
715,10
716,10
717,8
718,4
719,7
720,1
721,2
722,5
723,1
724,3
725,1
726,7
727,10
728,3
729,4
730,3
731,2
732,4
733,1
734,7
735,10
736,4
737,8
738,9
739,9
740,6
741,9
742,2
743,3
744,7
745,8
746,2
747,2
748,8
749,10
750,5
751,1
752,4
753,4
754,4
755,1
756,6
757,7
758,10
759,9
760,5
761,2
762,3
763,4
764,7
765,5
766,2
767,5
768,9
769,6
770,4
771,2
772,10
773,9
774,3
775,5
776,10
777,2
778,4
779,2
780,1
781,4
782,10
783,8
784,9
785,2
786,8
787,8
788,1
789,8
790,2
791,3
792,10
793,7
794,2
795,1
796,6
797,2
798,4
799,5
800,6
801,5
802,5
803,2
804,7
805,6
806,2
807,9
808,8
809,2
810,10
811,4
812,1
813,10
814,8
815,6
816,10
817,7
818,3
819,3
820,2
821,10
822,7
823,10
824,2
825,2
826,2
827,6
828,7
829,6
830,2
831,8
832,8
833,9
834,7
835,8
836,9
837,4
838,9
839,10
840,1
841,8
842,1
843,8
844,10
845,9
846,9
847,6
848,1
849,2
850,6
851,4
852,1
853,6
854,1
855,1
856,10
857,7
858,6
859,8
860,8
861,8
862,10
863,4
864,7
865,4
866,7
867,1
868,3
869,5
870,7
871,3
872,2
873,4
874,2
875,1
876,8
877,1
878,8
879,1
880,10
881,5
882,9
883,2
884,5
885,2
886,5
887,1
888,10
889,5
890,2
891,5
892,6
893,1
894,4
895,6
896,8
897,5
898,7
899,3
900,1
901,3
902,4
903,7
904,1
905,8
906,10
907,4
908,4
909,1
910,7
911,10
912,5
913,10
914,2
915,6
916,10
917,2
918,2
919,9
920,8
921,10
922,3
923,3
924,5
925,9
926,9
927,1
928,5
929,1
930,3
931,4
932,2
933,5
934,9
935,10
936,6
937,7
938,6
939,9
940,2
941,9
942,9
943,1
944,3
945,6
946,10
947,10
948,3
949,2
950,10
951,10
952,4
953,2
954,7
955,8
956,4
957,6
958,5
959,3
960,8
961,8
962,8
963,2
964,7
965,2
966,10
967,10
968,7
969,10
970,5
971,7
972,1
973,7
974,9
975,4
976,8
977,7
978,2
979,7
980,4
981,10
982,1
983,10
984,10
985,6
986,5
987,8
988,9
989,2
990,7
991,7
992,10
993,2
994,2
995,7
996,2
997,3
998,4
999,10
1000,6
1001,3
1002,2
1003,3
1004,10
1005,10
1006,10
1007,9
1008,1
1009,3
1010,4
1011,9
1012,6
1013,1
1014,4
1015,5
1016,4
1017,4
1018,8
1019,6
1020,5
1021,2
1022,6
1023,4
1024,3
1025,10
1026,6
1027,9
1028,5
1029,3
1030,8
1031,3
1032,8
1033,10
1034,7
1035,2
1036,1
1037,8
1038,9
1039,8
1040,9
1041,7
1042,2
1043,7
1044,9
1045,8
1046,9
1047,4
1048,5
1049,2
1050,9
1051,3
1052,9
1053,1
1054,8
1055,2
1056,7
1057,10
1058,1
1059,2
1060,4
1061,5
1062,5
1063,9
1064,7
1065,3
1066,1
1067,4
1068,8
1069,6
1070,6
1071,5
1072,2
1073,3
1074,1
1075,6
1076,10
1077,4
1078,9
1079,6
1080,5
1081,1
1082,9
1083,7
1084,9
1085,3
1086,9
1087,10
1088,2
1089,10
1090,4
1091,10
1092,7
1093,8
1094,10
1095,5
1096,2
1097,7
1098,4
1099,3
1100,2
1101,2
1102,2
1103,2
1104,2
1105,10
1106,1
1107,8
1108,3
1109,9
1110,3
1111,8
1112,1
1113,9
1114,6
1115,4
1116,6
1117,2
1118,3
1119,3
1120,8
1121,9
1122,6
1123,3
1124,9
1125,9
1126,9
1127,6
1128,10
1129,7
1130,6
1131,4
1132,10
1133,2
1134,8
1135,7
1136,8
1137,8
1138,9
1139,2
1140,7
1141,9
1142,2
1143,2
1144,10
1145,6
1146,9
1147,10
1148,10
1149,6
1150,10
1151,1
1152,6
1153,3
1154,10
1155,10
1156,9
1157,9
1158,9
1159,7
1160,3
1161,7
1162,4
1163,6
1164,10
1165,3
1166,3
1167,6
1168,7
1169,5
1170,2
1171,2
1172,10
1173,3
1174,7
1175,2
1176,8
1177,1
1178,4
1179,8
1180,7
1181,7
1182,3
1183,7
1184,10
1185,4
1186,5
1187,8
1188,9
1189,10
1190,4
1191,8
1192,9
1193,3
1194,5
1195,10
1196,3
1197,5
1198,6
1199,4
1200,3
1201,6
1202,5
1203,1
1204,5
