16
400
0,4
1,10
2,9
3,9
4,4
5,1
6,8
7,1
8,7
9,7
10,8
11,8
12,8
13,5
14,6
15,2
16,2
17,10
18,5
19,10
20,1
21,6
22,2
23,1
24,8
25,8
26,9
27,1
28,5
29,6
30,9
31,1
32,3
33,3
34,5
35,8
36,7
37,2
38,4
39,6
40,1
41,6
42,6
43,4
44,5
45,8
46,5
47,2
48,1
49,8
50,9
51,10
52,4
53,1
54,2
55,9
56,5
57,9
58,1
59,5
60,2
61,9
62,2
63,9
64,1
65,9
66,9
67,7
68,4
69,2
70,9
71,5
72,7
73,8
74,4
75,1
76,1
77,3
78,4
79,10
80,10
81,8
82,9
83,5
84,5
85,6
86,9
87,7
88,9
89,5
90,2
91,10
92,9
93,5
94,4
95,6
96,10
97,2
98,3
99,3
100,3
101,9
102,6
103,6
104,8
105,2
106,7
107,2
108,5
109,10
110,4
111,5
112,9
113,10
114,8
115,6
116,10
117,7
118,10
119,3
120,4
121,10
122,8
123,9
124,2
125,4
126,7
127,4
128,6
129,10
130,8
131,2
132,8
133,6
134,2
135,4
136,9
137,1
138,8
139,1
140,7
141,3
142,9
143,4
144,5
145,8
146,5
147,3
148,1
149,10
150,8
151,4
152,6
153,10
154,3
155,5
156,1
157,4
158,1
159,9
160,2
161,4
162,5
163,10
164,10
165,2
166,6
167,4
168,6
169,3
170,6
171,6
172,7
173,3
174,2
175,5
176,8
177,2
178,8
179,5
180,5
181,3
182,6
183,3
184,4
185,10
186,9
187,4
188,2
189,3
190,6
191,3
192,4
193,4
194,1
195,8
196,5
197,1
198,8
199,4
200,10
201,8
202,6
203,3
204,7
205,3
206,2
207,4
208,2
209,8
210,6
211,5
212,10
213,9
214,9
215,5
216,4
217,9
218,3
219,4
220,9
221,6
222,1
223,2
224,10
225,2
226,9
227,3
228,8
229,3
230,6
231,4
232,7
233,8
234,5
235,1
236,1
237,7
238,6
239,8
240,1
241,8
242,5
243,9
244,5
245,10
246,7
247,6
248,10
249,7
250,1
251,10
252,10
253,5
254,10
255,6
256,10
257,5
258,4
259,7
260,8
261,10
262,4
263,9
264,1
265,5
266,2
267,10
268,5
269,9
270,1
271,2
272,7
273,7
274,3
275,6
276,1
277,8
278,1
279,8
280,10
281,2
282,1
283,1
284,2
285,4
286,8
287,9
288,8
289,1
290,9
291,3
292,1
293,6
294,8
295,4
296,4
297,10
298,7
299,3
300,6
301,3
302,6
303,3
304,2
305,6
306,5
307,8
308,10
309,4
310,2
311,2
312,10
313,6
314,9
315,9
316,9
317,9
318,1
319,9
320,10
321,6
322,8
323,2
324,3
325,1
326,3
327,10
328,10
329,2
330,5
331,9
332,2
333,9
334,4
335,2
336,2
337,2
338,4
339,2
340,8
341,3
342,5
343,5
344,5
345,5
346,4
347,3
348,10
349,9
350,2
351,2
352,8
353,5
354,10
355,8
356,10
357,1
358,3
359,8
360,3
361,7
362,5
363,3
364,6
365,6
366,10
367,5
368,7
369,1
370,3
371,1
372,8
373,5
374,3
375,4
376,2
377,8
378,4
379,4
380,10
381,4
382,10
383,4
384,3
385,9
386,7
387,10
388,2
389,8
390,7
391,4
392,6
393,5
394,8
395,9
396,7
397,7
398,7
399,8
