12
1500
0,3
1,7
2,6
3,8
4,9
5,10
6,6
7,3
8,10
9,1
10,1
11,4
12,3
13,4
14,7
15,2
16,7
17,9
18,9
19,2
20,5
21,4
22,9
23,2
24,9
25,8
26,2
27,10
28,9
29,9
30,2
31,6
32,9
33,1
34,8
35,9
36,10
37,5
38,3
39,10
40,2
41,4
42,5
43,1
44,8
45,6
46,10
47,4
48,8
49,2
50,2
51,3
52,6
53,8
54,6
55,7
56,9
57,7
58,10
59,6
60,3
61,8
62,6
63,2
64,1
65,5
66,10
67,2
68,4
69,10
70,6
71,8
72,6
73,8
74,9
75,5
76,4
77,9
78,3
79,9
80,9
81,9
82,1
83,4
84,2
85,6
86,3
87,2
88,10
89,8
90,3
91,9
92,7
93,3
94,7
95,10
96,3
97,9
98,10
99,7
100,8
101,10
102,2
103,3
104,1
105,1
106,4
107,2
108,5
109,4
110,5
111,7
112,7
113,8
114,9
115,3
116,5
117,6
118,5
119,4
120,4
121,6
122,2
123,6
124,9
125,5
126,2
127,7
128,9
129,9
130,5
131,2
132,6
133,3
134,2
135,6
136,5
137,10
138,9
139,5
140,1
141,5
142,4
143,5
144,6
145,7
146,7
147,6
148,5
149,2
150,5
151,7
152,5
153,3
154,6
155,1
156,9
157,1
158,6
159,10
160,4
161,7
162,3
163,7
164,8
165,2
166,10
167,2
168,2
169,3
170,5
171,7
172,10
173,10
174,9
175,4
176,7
177,5
178,2
179,10
180,6
181,7
182,2
183,2
184,5
185,7
186,6
187,7
188,7
189,3
190,4
191,9
192,4
193,8
194,5
195,7
196,9
197,3
198,5
199,7
200,10
201,9
202,10
203,8
204,5
205,4
206,4
207,8
208,1
209,3
210,10
211,4
212,6
213,5
214,5
215,8
216,10
217,6
218,7
219,9
220,6
221,9
222,10
223,7
224,10
225,6
226,8
227,4
228,4
229,10
230,1
231,7
232,5
233,6
234,3
235,5
236,4
237,6
238,6
239,6
240,8
241,10
242,4
243,9
244,10
245,2
246,1
247,5
248,9
249,2
250,10
251,9
252,6
253,10
254,3
255,10
256,9
257,7
258,5
259,8
260,3
261,4
262,4
263,1
264,4
265,10
266,7
267,2
268,6
269,4
270,6
271,5
272,2
273,4
274,4
275,9
276,4
277,3
278,7
279,8
280,7
281,10
282,8
283,2
284,2
285,6
286,6
287,7
288,5
289,3
290,5
291,1
292,3
293,3
294,3
295,3
296,1
297,2
298,1
299,6
300,5
301,6
302,2
303,9
304,9
305,7
306,5
307,2
308,9
309,5
310,7
311,9
312,10
313,2
314,9
315,6
316,4
317,9
318,10
319,9
320,10
321,6
322,3
323,6
324,6
325,3
326,7
327,5
328,8
329,2
330,8
331,4
332,8
333,8
334,1
335,3
336,3
337,9
338,7
339,10
340,8
341,3
342,8
343,1
344,5
345,4
346,2
347,8
348,7
349,9
350,1
351,10
352,1
353,3
354,8
355,10
356,10
357,3
358,4
359,3
360,10
361,10
362,3
363,6
364,3
365,6
366,7
367,4
368,2
369,2
370,9
371,5
372,3
373,10
374,3
375,1
376,6
377,2
378,7
379,3
380,1
381,7
382,5
383,9
384,9
385,7
386,8
387,2
388,7
389,5
390,4
391,2
392,3
393,3
394,7
395,9
396,2
397,6
398,3
399,4
400,8
401,6
402,10
403,3
404,8
405,9
406,3
407,5
408,9
409,7
410,2
411,3
412,10
413,4
414,2
415,10
416,6
417,1
418,2
419,4
420,1
421,5
422,10
423,1
424,10
425,5
426,4
427,10
428,8
429,2
430,5
431,10
432,4
433,3
434,8
435,4
436,10
437,3
438,1
439,10
440,2
441,6
442,10
443,3
444,3
445,4
446,2
447,4
448,1
449,5
450,9
451,4
452,10
453,2
454,8
455,8
456,6
457,2
458,3
459,3
460,8
461,10
462,4
463,1
464,6
465,3
466,8
467,8
468,6
469,9
470,10
471,7
472,9
473,7
474,8
475,5
476,4
477,7
478,8
479,10
480,6
481,9
482,4
483,7
484,5
485,10
486,7
487,2
488,3
489,9
490,4
491,7
492,4
493,4
494,5
495,5
496,4
497,2
498,8
499,9
500,4
501,6
502,5
503,4
504,5
505,4
506,2
507,2
508,2
509,7
510,10
511,2
512,1
513,8
514,2
515,8
516,10
517,4
518,5
519,2
520,4
521,3
522,9
523,5
524,1
525,10
526,7
527,6
528,2
529,1
530,5
531,6
532,7
533,2
534,1
535,3
536,6
537,3
538,4
539,5
540,3
541,7
542,5
543,3
544,2
545,6
546,8
547,3
548,2
549,8
550,6
551,4
552,7
553,2
554,1
555,5
556,5
557,1
558,7
559,5
560,6
561,1
562,1
563,8
564,5
565,1
566,1
567,8
568,9
569,3
570,9
571,7
572,4
573,1
574,3
575,6
576,3
577,3
578,7
579,7
580,10
581,2
582,8
583,7
584,3
585,10
586,3
587,7
588,6
589,6
590,7
591,9
592,8
593,7
594,7
595,10
596,4
597,9
598,5
599,2
600,7
601,8
602,5
603,4
604,9
605,9
606,10
607,1
608,4
609,2
610,1
611,3
612,2
613,7
614,1
615,5
616,2
617,5
618,7
619,6
620,8
621,7
622,2
